-2.830000000000000000e+03,-1.400000000000000000e+02,1.666600000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929201849600e+18
-2.854000000000000000e+03,-1.300000000000000000e+02,1.669200000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929221818624e+18
-2.806000000000000000e+03,-9.400000000000000000e+01,1.663000000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929241791744e+18
-2.856000000000000000e+03,-1.240000000000000000e+02,1.662800000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060929261761792e+18
-2.812000000000000000e+03,-1.360000000000000000e+02,1.661000000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929281735168e+18
-2.852000000000000000e+03,-9.200000000000000000e+01,1.662400000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929301706240e+18
-2.840000000000000000e+03,-1.000000000000000000e+02,1.665200000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929321680640e+18
-2.834000000000000000e+03,-1.360000000000000000e+02,1.665800000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929341653760e+18
-2.844000000000000000e+03,-1.180000000000000000e+02,1.665000000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929361627136e+18
-2.818000000000000000e+03,-1.300000000000000000e+02,1.668200000000000000e+04,-1.700000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929381602048e+18
-2.820000000000000000e+03,-1.580000000000000000e+02,1.669600000000000000e+04,-1.800000000000000000e+01,6.800000000000000000e+01,2.700000000000000000e+01,1.653060929401577216e+18
-2.846000000000000000e+03,-1.340000000000000000e+02,1.666400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060929421557248e+18
-2.832000000000000000e+03,-1.320000000000000000e+02,1.664400000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929441525760e+18
-2.836000000000000000e+03,-1.380000000000000000e+02,1.667400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929461493248e+18
-2.820000000000000000e+03,-1.620000000000000000e+02,1.666400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929481465600e+18
-2.852000000000000000e+03,-1.000000000000000000e+02,1.661400000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929501440000e+18
-2.830000000000000000e+03,-8.400000000000000000e+01,1.663000000000000000e+04,-1.900000000000000000e+01,6.800000000000000000e+01,2.700000000000000000e+01,1.653060929521413120e+18
-2.844000000000000000e+03,-1.200000000000000000e+02,1.662000000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929541384704e+18
-2.804000000000000000e+03,-1.520000000000000000e+02,1.665800000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060929561359616e+18
-2.848000000000000000e+03,-1.200000000000000000e+02,1.665600000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929581331456e+18
-2.830000000000000000e+03,-1.200000000000000000e+02,1.665800000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060929601307648e+18
-2.808000000000000000e+03,-1.180000000000000000e+02,1.663800000000000000e+04,-1.900000000000000000e+01,6.800000000000000000e+01,2.700000000000000000e+01,1.653060929621277440e+18
-2.838000000000000000e+03,-1.140000000000000000e+02,1.661600000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929641269504e+18
-2.840000000000000000e+03,-1.240000000000000000e+02,1.664400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929661229312e+18
-2.834000000000000000e+03,-1.060000000000000000e+02,1.671600000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929681196544e+18
-2.832000000000000000e+03,-1.280000000000000000e+02,1.665600000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060929701172736e+18
-2.810000000000000000e+03,-1.140000000000000000e+02,1.664600000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929721144064e+18
-2.836000000000000000e+03,-1.280000000000000000e+02,1.659800000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929741117440e+18
-2.812000000000000000e+03,-1.160000000000000000e+02,1.663000000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060929761090048e+18
-2.842000000000000000e+03,-1.260000000000000000e+02,1.668800000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929781062912e+18
-2.836000000000000000e+03,-1.320000000000000000e+02,1.665600000000000000e+04,-1.700000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060929801032704e+18
-2.840000000000000000e+03,-1.100000000000000000e+02,1.667400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01,1.653060929821005312e+18
