2.272000000000000000e+03,-5.600000000000000000e+01,1.694000000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060445733712128e+18
2.288000000000000000e+03,-7.400000000000000000e+01,1.691400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060445753672448e+18
2.266000000000000000e+03,-4.800000000000000000e+01,1.695400000000000000e+04,-1.700000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060445773641728e+18
2.258000000000000000e+03,-5.200000000000000000e+01,1.688400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060445793604864e+18
2.260000000000000000e+03,-5.800000000000000000e+01,1.690200000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.500000000000000000e+01,1.653060445813573120e+18
2.280000000000000000e+03,-5.200000000000000000e+01,1.692800000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060445833538816e+18
2.278000000000000000e+03,-4.800000000000000000e+01,1.696000000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060445853501696e+18
2.278000000000000000e+03,-4.000000000000000000e+01,1.688400000000000000e+04,-1.700000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060445873469184e+18
2.272000000000000000e+03,-6.400000000000000000e+01,1.692200000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060445893433600e+18
2.276000000000000000e+03,-6.200000000000000000e+01,1.693000000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060445913401088e+18
2.252000000000000000e+03,-7.000000000000000000e+01,1.690600000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060445933368064e+18
2.256000000000000000e+03,-5.600000000000000000e+01,1.694200000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060445953337088e+18
2.276000000000000000e+03,-3.800000000000000000e+01,1.691800000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.500000000000000000e+01,1.653060445973302784e+18
2.288000000000000000e+03,-6.400000000000000000e+01,1.692000000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060445993267200e+18
2.270000000000000000e+03,-6.600000000000000000e+01,1.693000000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060446013231616e+18
2.272000000000000000e+03,-6.600000000000000000e+01,1.692200000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.500000000000000000e+01,1.653060446033196032e+18
2.286000000000000000e+03,-6.600000000000000000e+01,1.695000000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446053161984e+18
2.288000000000000000e+03,-7.200000000000000000e+01,1.692800000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060446073128192e+18
2.288000000000000000e+03,-6.600000000000000000e+01,1.692800000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060446093094400e+18
2.266000000000000000e+03,-4.800000000000000000e+01,1.694000000000000000e+04,-1.900000000000000000e+01,7.000000000000000000e+01,2.500000000000000000e+01,1.653060446113059840e+18
2.258000000000000000e+03,-1.600000000000000000e+01,1.690600000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446133027328e+18
2.282000000000000000e+03,-2.000000000000000000e+01,1.695200000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446152997376e+18
2.282000000000000000e+03,-5.200000000000000000e+01,1.688400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446172965888e+18
2.252000000000000000e+03,-4.400000000000000000e+01,1.692000000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060446192929536e+18
2.268000000000000000e+03,-5.400000000000000000e+01,1.695200000000000000e+04,-1.800000000000000000e+01,6.800000000000000000e+01,2.700000000000000000e+01,1.653060446212895232e+18
2.252000000000000000e+03,-3.400000000000000000e+01,1.695800000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060446232857600e+18
2.272000000000000000e+03,-5.600000000000000000e+01,1.694600000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060446252825088e+18
2.294000000000000000e+03,-4.800000000000000000e+01,1.690000000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446272790016e+18
2.312000000000000000e+03,-4.400000000000000000e+01,1.694400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060446292756480e+18
2.266000000000000000e+03,-2.800000000000000000e+01,1.692800000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060446312722944e+18
2.310000000000000000e+03,-6.000000000000000000e+01,1.689200000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060446332695296e+18
2.302000000000000000e+03,-3.800000000000000000e+01,1.695600000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446352655104e+18
2.296000000000000000e+03,-5.200000000000000000e+01,1.691600000000000000e+04,-1.800000000000000000e+01,6.800000000000000000e+01,2.500000000000000000e+01,1.653060446372622848e+18
2.262000000000000000e+03,-5.600000000000000000e+01,1.696600000000000000e+04,-1.700000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446392595712e+18
2.292000000000000000e+03,-5.200000000000000000e+01,1.697400000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446412556288e+18
2.262000000000000000e+03,-5.400000000000000000e+01,1.691200000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446432521984e+18
2.282000000000000000e+03,-3.200000000000000000e+01,1.692000000000000000e+04,-1.900000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446452485376e+18
2.284000000000000000e+03,-4.000000000000000000e+01,1.694600000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.653060446472451328e+18
2.284000000000000000e+03,-6.800000000000000000e+01,1.692200000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060446492417536e+18
2.230000000000000000e+03,-5.400000000000000000e+01,1.694000000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060446512383488e+18
2.282000000000000000e+03,-5.400000000000000000e+01,1.697400000000000000e+04,-1.800000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01,1.653060446532349440e+18
2.294000000000000000e+03,-4.600000000000000000e+01,1.690800000000000000e+04,-1.700000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060446552318208e+18
2.248000000000000000e+03,-4.600000000000000000e+01,1.697800000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060446572283648e+18
2.252000000000000000e+03,-4.800000000000000000e+01,1.687800000000000000e+04,-1.800000000000000000e+01,6.800000000000000000e+01,2.500000000000000000e+01,1.653060446592255232e+18
2.286000000000000000e+03,-7.400000000000000000e+01,1.690200000000000000e+04,-1.800000000000000000e+01,6.900000000000000000e+01,2.600000000000000000e+01,1.653060446612230656e+18
