  17166   -136    612
  17198    -88    666
  17196   -110    718
  17140    -98    666
  17156    -94    666
  17170   -126    642
  17180    -96    648
  17178   -102    636
  17194   -146    682
  17204    -98    604
  17166   -112    650
  17182   -150    630
  17194   -128    652
  17180   -124    666
  17212   -124    642
  17166   -108    614
  17210   -148    648
  17162   -136    664
  17158   -128    656
  17176   -120    628
  17208   -140    626
  17210   -132    640
  17184   -122    644
  17168   -114    654
  17184   -130    616
  17158   -104    642
  17218   -128    604
  17182   -144    648
  17220   -150    634
  17154   -130    662
  17188   -144    630
  17188    -98    632
  17192   -106    700
  17156   -106    682
  17186    -88    636
  17160   -110    594
  17180   -120    644
  17166   -100    612
  17194    -96    648
  17168   -124    646
  17178   -130    660
  17156   -108    624
  17168   -132    644
  17194   -138    656
  17190    -96    598
  17174   -122    628
  17172   -124    652
  17194   -118    638
  17182   -132    648
  17174   -132    574
  17172   -130    672
  17182   -110    708
  17162   -128    652
  17166    -88    630
  17168   -130    616
  17172   -128    678
  17222   -106    668
  17146   -112    624
  17188   -130    642
  17174   -134    590
  17192   -102    646
  17190   -118    652
  17182   -106    668
  17158   -134    614
  17158   -106    688
  17184   -136    634
  17206   -106    664
  17156   -130    656
  17172   -128    670
  17162   -116    688
  17194   -134    678
  17170   -134    652
  17184   -106    666
  17152   -148    650
  17182   -140    624
  17144   -112    652
  17194   -100    654
  17166   -106    616
  17190   -102    612
  17146   -118    610
  17178   -102    644
  17148   -114    618
  17184   -120    662
  17162   -156    648
  17184   -104    620
  17176   -104    652
  17212   -130    672
  17204   -112    664
  17170   -128    628
  17156   -110    686
  17160   -136    650
  17180   -118    666
  17184   -134    632
  17134   -112    632
  17168   -106    630
  17178   -124    642
  17168   -100    640
  17172    -94    624
  17172   -104    624
  17196   -152    640
  17198   -126    594
  17176   -114    654
  17192    -94    592
  17210    -96    644
  17150    -98    614
  17142   -100    640
  17174   -124    620
  17164   -130    624
  17158   -142    670
  17128   -122    664
  17192   -116    644
  17192   -122    656
  17178   -130    660
  17156   -124    602
  17204   -134    628
  17142   -148    584
  17120   -116    662
  17218   -132    616
  17182   -118    664
  17168   -112    620
  17152   -110    650
  17174   -114    624
  17170   -134    616
  17188   -116    682
  17200   -112    582
  17182   -134    624
  17204   -136    666
  17178   -110    622
  17176   -146    640
  17192   -118    644
  17170   -104    626
  17164   -136    646
  17204   -114    596
  17182   -100    626
  17190   -158    656
  17198   -116    686
  17134   -118    622
  17148   -106    622
  17164   -104    618
  17202   -146    664
  17182   -118    680
  17162   -134    634
  17162   -130    650
  17188   -126    628
  17182   -108    682
  17174   -160    638
  17158   -112    650
  17168   -130    634
  17168   -100    630
  17182   -124    636
  17176   -134    650
  17168   -116    640
  17176   -116    646
  17170   -118    638
  17166   -110    610
  17182   -112    640
  17166   -118    682
  17198   -124    678
  17158   -122    680
  17178   -110    670
  17182    -90    620
  17184   -102    648
  17138    -90    656
  17168   -120    612
  17160   -100    610
  17152   -126    676
  17182   -100    628
  17196   -120    690
  17168    -94    584
  17172   -126    624
  17186   -142    654
  17176   -118    656
  17176   -148    652
  17154   -124    674
  17184    -96    644
  17162   -116    648
  17170   -120    654
  17236   -134    644
  17162   -130    618
  17208   -128    598
  17148   -108    614
  17180   -144    646
  17178   -108    652
  17180   -134    652
  17168   -106    626
  17184   -100    620
  17146   -140    662
  17196   -112    632
  17200   -110    676
  17152   -138    584
  17162   -118    650
  17190   -120    708
  17138   -114    712
  17168   -112    626
  17186    -72    640
  17172   -132    670
  17160   -134    676
  17182   -108    656
  17194   -122    666
  17150   -114    616
  17186   -140    592
  17174   -142    672
  17186   -124    644
  17164   -106    664
  17176   -112    670
  17176   -134    578
  17164   -162    646
  17188   -148    688
  17142   -106    650
  17166   -114    606
  17158   -136    718
  17186   -108    702
  17186   -148    612
  17130   -114    624
  17170   -116    602
  17200   -146    610
  17172   -106    642
  17172   -128    650
  17176    -62    664
  17164   -138    674
  17196   -112    656
  17166   -130    600
  17192   -124    638
  17174   -128    606
  17180   -118    646
  17198   -120    646
  17180   -146    656
  17160   -118    632
  17184   -120    674
  17172   -112    636
  17216   -116    634
  17186   -106    650
  17156   -118    634
  17174   -120    628
  17176   -110    674
  17174   -112    646
  17192   -124    634
  17194    -96    650
  17226   -124    642
  17180   -118    626
  17134   -132    662
  17174   -108    636
  17180   -128    628
  17168   -100    680
  17146   -122    654
  17136   -124    610
  17156   -132    630
  17190   -132    650
  17162   -130    606
  17214   -124    660
  17166   -144    674
  17162   -122    652
  17160   -114    610
  17160   -118    646
  17142   -114    598
  17168   -112    628
  17172   -124    672
  17210    -86    624
  17174   -130    616
  17188   -118    616
  17200   -128    586
  17166   -106    616
  17200   -124    628
  17158   -138    600
  17168   -114    676
  17182   -130    660
  17124   -122    646
  17170   -114    612
  17152   -120    610
  17168   -116    668
  17154   -136    652
  17146   -126    648
  17128   -128    672
  17180   -122    624
  17156   -138    620
  17178   -122    652
  17168   -132    662
  17162    -74    642
  17146   -130    646
  17180   -142    676
  17154   -116    674
  17230   -112    636
  17176   -108    634
  17174   -128    628
  17174   -124    586
  17206   -150    634
  17224   -112    650
  17190    -94    624
  17140    -82    648
  17198   -130    654
  17168   -146    658
  17178   -112    636
  17154   -118    680
  17150    -88    614
  17178   -138    672
  17204   -122    624
  17170    -90    646
  17168   -124    604
  17160   -114    636
  17176   -128    634
  17188   -140    622
  17156    -92    690
  17162   -124    704
  17214   -120    672
  17164   -112    636
  17146   -118    654
  17150   -128    598
  17218   -152    628
  17168   -116    610
  17188   -112    624
  17172   -112    638
  17190    -94    646
  17186   -112    638
  17182   -108    638
  17162    -96    678
  17186   -124    634
  17150   -108    626
  17142   -104    678
  17180   -106    652
  17202   -126    606
  17152   -150    662
  17198   -130    644
  17184   -140    648
  17158   -122    606
  17150   -142    666
  17174   -122    636
  17188   -130    612
  17160   -110    646
  17158   -110    630
  17190   -122    636
  17184   -144    636
  17174   -100    676
  17200   -106    662
  17172   -148    682
  17172   -138    652
  17164   -144    646
  17166   -144    654
  17184   -116    618
  17186   -154    642
  17170   -102    654
  17156   -110    656
  17166   -118    638
  17164   -148    650
  17164   -102    622
  17174   -118    642
  17194   -144    654
  17190   -156    670
  17168   -130    650
  17164   -140    676
  17186   -100    628
  17178   -130    650
  17168   -154    622
  17196   -112    620
  17196   -122    600
  17166   -140    600
  17164   -110    646
  17152   -116    652
  17192   -154    642
  17216   -136    650
  17164   -108    644
  17154   -124    710
  17198   -118    656
  17156   -100    612
  17206   -104    636
  17168   -112    640
  17188   -130    676
  17182   -126    632
  17160   -122    674
  17136   -106    682
  17206   -118    590
  17154   -126    626
  17184   -142    650
  17186   -140    644
  17204   -108    684
  17180   -130    684
  17194   -148    650
  17172   -118    612
  17194   -140    684
  17184   -102    664
  17138   -134    604
  17186   -128    638
  17172   -138    622
  17196   -128    634
  17188   -126    688
  17178   -124    686
  17192   -120    628
  17154   -120    644
  17186   -140    628
  17172   -130    672
  17192   -126    672
  17188   -122    624
  17186   -134    660
  17176   -130    646
  17164   -138    612
  17190   -142    682
  17172   -128    594
  17170   -114    636
  17156   -114    632
  17172   -108    652
  17142   -126    624
  17178   -116    606
  17178   -126    618
  17170   -164    592
  17164   -128    646
  17188   -116    676
  17190   -110    590
  17168   -122    646
  17176   -126    652
  17192   -124    628
  17166   -132    610
  17174   -118    644
  17148    -92    696
  17180   -118    666
  17180    -82    648
  17156    -70    636
  17182   -130    656
  17172   -138    676
  17208   -116    666
  17158   -108    670
  17152   -114    662
  17140   -128    614
  17138   -112    622
  17170   -116    654
  17170   -142    696
  17160   -114    614
  17200   -114    654
  17186   -120    652
  17156   -150    622
  17172   -124    626
  17182   -126    658
  17170   -130    640
  17190   -106    630
  17174    -98    642
  17194   -112    678
  17168    -96    698
  17182   -116    622
  17206   -122    640
  17154   -112    610
  17212   -120    642
  17168   -114    658
  17178    -98    630
  17212   -116    682
  17158    -88    614
  17172   -108    660
  17206   -118    644
  17154    -82    648
  17166   -118    640
  17176   -126    616
  17136   -114    672
  17182   -144    640
  17180   -116    672
  17180   -112    618
  17190    -94    650
  17166   -118    710
  17176   -136    624
  17192   -108    646
  17158   -116    648
  17172   -134    624
  17174   -100    614
  17144    -90    660
  17194    -98    642
  17170   -146    636
  17182   -138    650
  17180    -84    658
  17188   -100    692
  17202   -118    680
  17200   -144    668
  17170   -102    692
  17202   -156    634
  17178   -138    672
  17192   -122    662
  17168   -122    610
  17184   -134    654
  17190   -130    650
  17158   -130    652
  17218   -138    680
  17190   -156    634
  17158   -134    626
  17166   -136    644
  17168   -130    698
  17170   -120    644
  17168   -128    670
  17218   -120    644
  17176   -106    604
  17150   -126    614
  17158   -130    652
  17210   -102    666
  17172   -132    622
  17178   -140    690
  17132   -124    636
  17170   -122    662
  17192    -86    702
  17154    -98    690
  17192   -110    614
  17188   -120    634
  17176   -100    682
  17180    -90    646
  17150   -120    612
  17146   -100    618
  17202   -112    656
  17182   -142    690
  17156   -128    678
  17196   -118    634
  17204   -116    662
  17194   -116    616
  17212   -116    668
  17156   -136    666
  17196   -122    606
  17166   -126    648
  17202   -138    656
  17156   -112    616
  17194   -130    636
  17156   -138    634
  17176   -128    646
  17186   -120    624
  17176   -108    638
  17174   -128    578
  17178   -138    706
  17168   -128    636
  17222   -116    646
  17172   -162    652
  17176   -120    658
  17192   -102    656
  17184   -102    636
  17190   -138    626
  17176   -142    662
  17222   -142    574
  17196   -124    630
  17140   -114    688
  17214   -110    606
  17146    -90    662
  17154   -120    656
  17206   -110    686
  17156   -116    628
  17128   -128    608
  17180   -110    632
  17156   -116    644
  17186   -106    670
  17186   -114    632
  17168    -90    610
  17190   -114    654
  17186   -124    664
  17146   -142    592
  17180   -104    638
  17136   -108    670
  17186   -112    672
  17186   -140    694
  17202   -118    656
  17182   -124    638
  17178   -154    630
  17166   -138    604
  17200    -98    650
  17192   -136    670
  17184   -136    670
  17162   -108    674
  17172   -142    618
  17194   -130    656
  17166   -112    674
  17194   -152    630
  17212   -116    642
  17192   -146    634
  17136   -142    648
  17154   -144    604
  17166    -96    678
  17204   -114    604
  17182    -98    626
  17196   -126    666
  17190   -158    640
  17182   -108    632
  17174   -106    686
  17186   -110    632
  17170   -122    704
  17148   -104    638
  17160    -98    600
  17236   -118    690
  17184   -114    678
  17178   -112    606
  17172   -126    620
  17212    -98    608
  17162   -104    668
  17208   -132    634
  17186   -134    654
  17180   -112    624
  17164   -108    666
  17178    -96    650
  17160    -94    634
  17208   -152    692
  17164   -132    650
  17172   -118    694
  17180   -146    632
  17218   -100    604
  17172    -94    634
  17156   -114    648
  17180    -96    678
  17208   -114    642
  17152   -132    604
  17176   -134    588
  17154   -126    626
  17186   -114    670
  17180   -108    618
  17158   -126    620
  17206   -118    620
  17174   -108    638
  17170   -128    634
  17192   -108    646
  17180   -104    620
  17194   -100    644
  17232   -122    646
  17180   -112    648
  17198   -120    604
  17198   -106    654
  17226   -116    642
  17166    -76    662
  17198   -120    670
  17170   -112    636
  17238   -134    662
  17164   -106    604
  17184   -108    628
  17114   -128    656
  17204   -124    622
  17186   -120    614
  17148   -120    614
  17166   -128    606
  17218   -106    636
  17166   -102    602
  17198   -130    626
  17180   -100    650
  17198   -104    644
  17170   -124    604
  17170   -126    664
  17172   -102    698
  17200   -146    620
  17142   -130    676
  17228    -96    652
  17162   -122    658
  17196   -120    652
  17184    -94    634
  17172   -132    642
  17168   -114    582
  17200   -146    620
  17184    -88    610
  17192   -122    648
  17166    -98    654
  17160   -140    652
  17174   -106    618
  17196   -110    674
  17156    -94    654
  17214   -136    660
  17206   -130    620
  17178   -104    646
  17164   -116    646
  17194   -124    646
  17174   -110    674
  17168   -144    670
  17154   -142    668
  17204   -148    644
  17196   -122    636
  17186   -124    624
  17198   -116    632
  17164   -130    642
  17172   -128    634
  17172   -132    630
  17168   -146    592
  17172   -118    624
  17164   -104    674
  17162   -112    682
  17182   -132    684
  17194   -122    636
  17194   -152    676
  17170   -120    660
  17184   -116    634
  17170   -112    626
  17174    -94    678
  17170   -120    626
  17168   -122    650
  17134   -124    660
  17200   -116    666
  17164   -134    636
  17168   -136    596
  17184   -110    666
  17186   -146    676
  17166   -134    642
  17210   -112    640
  17200   -142    654
  17170   -118    656
  17162   -102    654
  17196   -106    662
  17172   -118    612
  17146   -120    660
  17192   -130    630
  17184   -114    618
  17182    -92    664
  17172   -116    676
  17158   -100    632
  17164   -138    624
  17174   -172    652
  17188   -106    602
  17224   -122    658
  17202   -104    662
  17160   -152    654
  17182   -144    626
  17144   -110    666
  17160   -146    622
  17190   -132    620
  17208   -138    628
  17196   -134    634
  17168   -120    676
  17178   -108    626
  17188    -98    680
  17182   -152    630
  17166   -126    670
  17154   -108    668
  17168   -112    616
  17192   -126    628
  17160   -104    642
  17164   -130    688
  17160   -128    642
  17174   -152    602
  17196   -110    664
  17196   -116    632
  17204   -118    664
  17182   -116    658
  17238    -96    650
  17176   -110    706
  17174   -118    628
  17164   -134    634
  17174   -124    652
  17172   -130    666
  17138   -156    646
  17198   -136    670
  17184   -102    656
  17178   -154    604
  17208   -104    692
  17170   -128    686
  17156   -114    644
  17186   -124    666
  17158   -114    658
  17188   -138    654
  17174   -134    666
  17196   -118    646
  17182   -106    642
  17154   -116    610
  17150   -122    654
  17162   -122    596
  17156   -102    634
  17176   -110    680
  17192   -134    668
  17168   -138    706
  17164   -124    628
  17142    -94    616
  17174   -138    646
  17176   -126    628
  17204   -114    644
  17150   -110    688
  17180   -144    650
  17156   -124    654
  17192   -142    644
  17150   -102    674
  17162   -110    604
  17190   -112    648
  17172   -128    664
  17158   -148    664
  17146   -126    632
  17142   -122    636
  17216    -72    600
  17184    -88    642
  17194   -108    710
  17184   -116    662
  17208   -116    666
  17192   -118    646
  17202   -124    600
  17186   -124    612
  17176   -128    626
  17160   -116    674
  17206    -92    644
  17206   -112    638
  17178   -122    622
  17192   -140    660
  17208   -128    680
  17194   -146    682
  17164   -122    644
  17226   -144    646
  17168   -110    612
  17164   -126    656
  17156   -112    662
  17184   -128    628
  17192   -110    666
  17164   -132    656
  17194   -116    674
  17172   -166    664
  17178   -162    686
  17160   -102    656
  17190   -126    618
  17142   -114    644
  17190   -120    642
  17164   -112    618
  17176   -130    666
  17142   -144    708
  17182   -138    674
  17168   -108    636
  17190    -98    652
  17180   -132    694
  17174   -114    676
  17192   -118    646
  17200   -116    602
  17176   -122    636
  17182   -144    682
  17176   -142    656
  17174   -100    606
  17168   -132    630
  17186   -146    612
  17146   -126    648
  17180   -116    660
  17152   -130    654
  17186    -98    644
  17190   -128    616
  17142   -108    640
  17172   -148    648
  17172   -126    646
  17178   -132    674
  17198   -130    640
  17204   -122    608
  17168    -98    606
  17184   -140    654
  17168   -124    642
  17182   -132    646
  17172   -134    642
  17174   -118    624
  17164   -144    614
  17174   -104    618
  17168   -124    690
  17166   -116    634
  17170   -138    702
  17148    -92    636
  17160   -130    604
  17146   -100    634
  17202   -124    584
  17172   -118    582
  17160   -104    634
  17158   -176    644
  17180   -128    596
  17172   -128    580
  17202   -122    640
  17166   -102    626
  17188    -88    656
  17164   -144    618
  17136   -118    624
  17208    -90    636
  17180   -142    672
  17190   -116    642
  17186   -126    610
  17174   -100    688
  17198   -138    606
  17160   -144    634
  17176   -128    678
  17198   -122    622
  17150   -116    614
  17172   -146    656
  17160   -130    632
  17212   -134    596
  17200   -112    666
  17190   -122    630
  17158   -112    650
  17174   -108    652
  17166    -98    576
  17208   -118    578
  17168    -86    612
  17180   -102    626
  17226   -100    590
  17236   -116    592
  17192   -130    634
  17204   -102    630
  17188   -116    650
  17140   -148    596
  17160   -112    646
  17172   -140    624
  17200   -136    632
  17222   -112    630
  17170   -132    652
  17186   -126    660
  17206   -100    620
  17198    -96    624
  17194   -134    642
  17178   -120    624
  17216   -118    622
  17224    -94    670
  17186    -92    626
  17192   -118    672
  17170   -120    660
  17178   -120    646
  17194   -128    602
  17150   -128    646
  17166   -134    646
  17174   -108    664
  17134   -130    664
  17186   -128    628
  17182   -136    654
  17176   -102    670
  17176   -106    666
  17194   -108    606
  17210   -138    602
  17218   -134    636
  17164   -112    656
  17188   -120    644
  17176   -132    660
  17170   -138    688
  17186   -114    640
  17174   -142    630
  17190   -116    626
  17182   -120    630
  17170   -106    628
  17198   -102    698
  17146   -116    682
  17210   -130    666
  17202   -116    644
  17168   -130    640
  17158   -130    640
  17202   -114    616
  17220   -146    676
  17172   -130    678
  17214   -118    626
  17174   -100    696
  17172   -134    632
  17166   -116    652
  17206   -124    608
  17152   -118    660
  17188   -106    586
  17180   -134    652
  17162   -172    670
  17150   -102    644
  17196   -126    624
  17190   -108    676
  17204   -116    626
  17194   -128    612
  17234   -100    676
  17184   -122    620
  17182   -136    670
  17170   -134    672
  17176   -148    622
  17184   -122    640
  17170   -104    650
  17196   -120    648
  17156   -138    652
  17184   -116    610
  17182   -124    638
  17172   -110    682
  17198   -128    674
  17172   -110    598
  17150    -94    684
  17180   -102    646
  17148   -122    634
  17176    -94    646
  17166    -92    676
  17176   -122    642
  17170   -138    604
  17154   -136    618
  17172   -106    680
  17206   -108    658
  17170   -164    694
  17172   -166    606
  17172   -124    636
  17198   -134    670
  17184   -134    672
  17160   -132    654
  17168   -112    630
  17178   -108    664
  17154   -118    626
  17160    -76    652
  17172   -136    660
  17188   -106    602
  17184   -118    674
  17162   -126    638
  17160   -112    640
  17166   -126    582
  17162   -126    684
  17196   -118    674
  17174   -118    620
  17212   -126    628
  17180   -110    630
  17182   -110    644
  17196   -130    656
  17186   -116    692
  17178   -134    646
  17166   -138    596
  17194   -140    622
  17182    -92    646
  17174   -120    670
  17166   -122    652
  17164   -112    624
  17178   -122    656
  17204   -104    642
  17198   -144    610
  17192   -136    688
  17152   -138    662
  17174   -142    650
  17156   -122    668
  17164    -66    638
  17190   -118    670
  17176   -122    640
  17198   -118    612
  17184   -142    616
  17198   -116    680
  17180   -118    640
  17198   -132    634
  17148   -138    612
  17188   -116    654
  17192   -122    618
  17152   -122    630
  17182   -130    608
  17168   -124    606
  17170   -138    648
  17204   -154    678
  17178   -108    612
  17144   -100    654
  17152   -100    636
  17156   -108    650
  17144   -160    628
  17174   -126    626
  17200   -110    634
  17178   -110    640
  17166   -132    628
  17206   -104    644
  17160   -140    626
  17190   -112    644
  17180   -120    626
  17174   -126    664
  17184   -122    656
  17188   -126    638
  17188   -118    686
  17204   -100    616
  17184   -136    674
  17184   -118    636
  17176   -136    662
  17220   -122    676
  17190   -148    632
  17158   -118    636
  17170   -126    636
  17184   -124    654
  17172   -138    670
  17176   -128    650
  17188   -108    614
  17208    -94    600
  17188   -126    628
  17136   -134    602
  17186   -116    638
  17200   -108    646
  17190   -114    608
  17202   -130    646
  17162   -154    620
  17172   -118    640
  17162    -86    640
  17166    -98    646
  17198   -114    650
  17180   -144    686
  17206   -134    640
  17180    -96    630
  17196   -130    682
  17208   -106    640
  17192   -114    622
  17144    -98    664
  17198   -116    654
  17188   -138    624
  17188   -108    602
  17170   -142    648
  17216   -102    612
  17190   -142    652
  17162   -108    640
  17150   -128    634
  17216   -120    618
  17174   -100    614
  17176   -124    666
  17198    -84    682
  17200    -82    642
  17146   -108    622
  17174   -110    638
  17156    -94    640
  17180   -138    640
  17186   -116    670
  17120   -138    628
  17180   -156    622
  17186   -136    632
  17146   -126    618
  17212   -102    706
  17176   -144    678
  17188   -110    686
  17214    -86    680
  17218   -124    644
  17176   -116    638
  17194   -116    634
  17158   -108    668
  17180   -122    678
  17180   -126    642
  17182   -132    666
  17180    -98    676
  17200   -110    682
  17182   -110    642
  17194   -134    640
  17168   -130    662
  17172   -114    646
  17180    -98    630
  17200   -118    654
  17172   -108    628
  17202   -146    680
  17178   -142    680
  17190   -112    700
  17198   -142    662
  17176   -106    668
  17158   -122    662
  17174   -126    618
  17198   -104    642
  17176   -130    624
  17190   -128    618
  17184   -144    660
  17154   -132    698
  17186   -146    690
  17194   -120    644
  17204   -138    654
  17208   -122    630
  17174   -148    630
  17192   -138    650
  17178   -110    666
  17186   -116    716
  17176    -92    662
  17210   -124    668
  17170   -124    642
  17206   -114    654
  17156   -130    686
  17190   -118    602
  17168   -114    614
  17182   -114    656
  17196   -132    646
  17202   -110    622
  17204   -110    612
  17212   -114    642
  17158   -140    694
  17182   -144    654
  17190   -162    628
  17144   -108    638
  17194   -122    650
  17164   -124    654
  17184   -122    660
  17208   -128    652
  17194   -120    634
  17196   -118    654
  17194   -140    584
  17172   -122    684
  17180   -130    648
  17166   -148    646
  17192   -132    686
  17174   -134    680
  17170   -120    658
  17196   -132    628
  17186   -114    606
  17178   -118    656
  17138   -118    602
  17176   -126    640
  17180   -120    650
  17176   -144    642
  17174   -116    616
  17192   -124    652
  17168   -152    618
  17166   -136    672
  17200   -138    670
  17192   -122    678
  17186   -118    612
  17204   -130    624
  17182    -98    616
  17176   -100    678
  17170   -108    682
  17148   -124    646
  17204   -128    666
  17204   -146    674
  17202   -124    654
  17232   -128    666
  17160    -96    682
  17214   -140    678
  17182   -122    616
  17186   -112    638
  17192   -110    668
  17202   -108    582
  17146   -148    654
  17170   -108    638
  17142   -146    654
  17186   -122    624
  17164   -130    600
  17148   -142    626
  17184   -118    618
  17190   -108    648
  17172   -106    616
  17170   -108    662
  17196   -128    682
  17182   -156    588
  17182    -92    612
  17200   -130    618
  17190   -102    682
  17162   -132    606
  17136   -104    648
  17210   -114    592
  17138   -106    626
  17186    -82    712
  17186   -102    664
  17150   -108    656
  17182   -104    624
  17200   -124    658
  17172   -124    620
  17178   -114    638
  17192   -108    674
  17188   -110    650
  17146   -134    654
  17146   -150    640
  17146   -110    664
  17138   -138    662
  17164   -116    656
  17162   -106    636
  17148   -122    644
  17166   -132    636
  17166   -114    626
  17162   -116    604
  17164   -140    632
  17160   -148    588
  17180   -126    658
  17158   -154    646
  17156   -112    642
  17182   -112    640
  17184   -104    654
  17172   -138    656
  17212   -136    658
  17156   -118    614
  17170   -106    622
  17184   -130    686
  17152   -122    696
  17178   -122    662
  17186   -110    574
  17160   -136    598
  17168   -104    648
  17126   -128    622
  17170   -146    662
  17180   -136    640
  17166   -110    670
  17194   -136    668
  17144   -110    638
  17198   -118    620
  17184   -146    664
  17170   -134    650
  17180   -124    658
  17174   -110    682
  17128   -122    622
  17164   -114    674
  17154   -128    668
  17190   -114    682
  17182   -124    668
  17182   -130    674
  17174   -134    618
  17214   -128    570
  17176   -130    630
  17174   -124    672
  17164   -144    626
  17172   -132    710
  17164   -156    634
  17186   -104    590
  17154   -112    618
  17188   -124    676
  17164   -130    626
  17130   -118    652
  17180   -126    630
  17170   -116    612
  17182    -98    672
  17160   -154    640
  17208   -100    666
  17176   -100    692
  17148   -118    642
  17188   -108    660
  17198   -118    652
  17174   -130    628
  17178   -120    628
  17186   -110    624
  17144   -122    636
  17200    -88    660
  17180   -144    652
  17174   -120    588
  17212   -124    618
  17182   -114    690
  17162   -152    656
  17184   -116    632
  17190   -134    650
  17196   -116    640
  17158   -130    638
  17190   -110    658
  17214   -120    640
  17184   -106    692
  17198   -146    680
  17194   -120    618
  17164   -106    664
  17166   -106    598
  17154   -120    622
  17196   -114    630
  17134   -124    664
  17174   -126    658
  17212   -110    650
  17176   -122    632
  17190    -88    592
  17164   -132    658
  17162   -126    692
  17164   -126    638
  17166    -96    668
  17182   -132    670
  17188   -120    664
  17170    -90    658
  17160   -134    578
  17190   -114    636
  17176   -128    626
  17166   -128    628
  17154   -120    640
  17152   -102    626
  17182   -102    598
  17192   -128    596
  17156   -112    648
  17218   -120    596
  17176   -128    644
  17172   -138    686
  17212   -120    670
  17174   -120    648
  17210   -112    646
  17218   -116    652
  17164   -122    704
  17186   -136    614
  17164    -98    646
  17162   -134    594
  17180   -176    660
  17190   -114    668
  17200   -136    614
  17152   -120    652
  17160   -132    630
  17176   -120    634
  17138   -120    628
  17210   -116    602
  17180   -106    636
  17188   -126    642
  17190   -132    638
  17248   -130    622
  17182   -108    568
  17202   -114    646
  17182   -142    672
  17192   -126    696
  17204   -108    654
  17152   -124    662
  17200   -112    600
  17214   -112    676
  17170   -136    620
  17168   -122    672
  17184   -128    654
  17164   -106    672
  17178   -122    670
  17192   -108    646
  17186   -124    680
  17162   -130    616
  17180   -146    620
  17142   -118    642
  17190   -138    650
  17170   -108    598
  17170   -150    644
  17188   -128    622
  17192   -138    630
  17184   -140    614
  17216   -140    634
  17202   -122    612
  17192   -124    674
  17190   -130    586
  17178   -128    614
  17152   -130    646
  17192   -122    676
  17172   -100    686
  17188   -124    616
  17184   -108    672
  17188   -122    654
  17184   -122    652
  17178   -132    662
  17160   -104    642
  17172   -134    650
  17170   -132    676
  17212   -120    666
  17200   -132    616
  17160   -136    646
  17170   -114    668
  17148   -114    654
  17146   -150    696
  17168   -128    632
  17152   -126    662
  17144   -130    634
  17166   -144    644
  17180   -126    624
  17196   -108    682
  17200   -100    670
